nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.345015,1
0,14,1.1661274,1
0,15,-0.11697105,1
1,13,1.7190606,1
1,14,0.38578408,1
1,15,1.1344277,1
2,13,-0.83361901,1
2,14,1.3681921,1
2,15,-0.3606732,1
3,13,-0.91776343,1
3,14,1.7362106,1
3,15,-0.073556577,1
4,13,1.3691646,1
4,14,1.9423668,1
4,15,-0.89524479,1
5,13,0.44706813,1
5,14,0.50811016,1
5,15,1.1724201,1
6,13,-0.27697751,1
6,14,0.96843939,1
6,15,-0.95476363,1
7,13,0.71976679,1
7,14,-0.25419299,1
7,15,-0.77856932,1
8,13,-1.1692668,1
8,14,1.5515301,1
8,15,1.0532792,1
9,13,-1.1885015,1
9,14,0.42070913,1
9,15,1.4016128,1
10,13,-0.051543439,1
10,14,-0.22179676,1
10,15,1.953471,1
11,13,-0.42931465,1
11,14,1.3879348,1
11,15,1.6265271,1
12,13,1.2630174,1
12,14,1.0638649,1
12,15,0.81223241,1
