nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.075983358,1
0,14,1.5888155,1
0,15,1.1693701,1
1,13,-1.5556778,1
1,14,-0.34952941,1
1,15,-0.99150677,1
2,13,1.7181404,1
2,14,-0.67484759,1
2,15,1.5392155,1
3,13,-1.0001221,1
3,14,-1.127907,1
3,15,-0.038599996,1
4,13,-1.6100087,1
4,14,-1.1062874,1
4,15,-0.91044277,1
5,13,1.420361,1
5,14,-1.2789006,1
5,15,-1.4873074,1
6,13,0.75029469,1
6,14,1.5564298,1
6,15,1.2976474,1
7,13,-1.80815,1
7,14,-1.755128,1
7,15,1.2577076,1
8,13,-0.13381951,1
8,14,0.23302601,1
8,15,0.98524647,1
9,13,0.19584675,1
9,14,0.36704031,1
9,15,-0.36587476,1
10,13,-1.4778156,1
10,14,-0.016758542,1
10,15,-1.5273652,1
11,13,1.8505891,1
11,14,0.99653669,1
11,15,1.7429089,1
12,13,0.11701973,1
12,14,0.099780362,1
12,15,-0.65089031,1
