nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-0.877251,1
0,14,-0.33756144,1
0,15,-1.4059673,1
1,13,-1.0413983,1
1,14,0.49565738,1
1,15,-1.5746649,1
2,13,0.32227793,1
2,14,-1.5114245,1
2,15,-0.033697685,1
3,13,0.28554872,1
3,14,-0.90460164,1
3,15,-1.6659984,1
4,13,-0.22535701,1
4,14,-1.1570845,1
4,15,-0.43460488,1
5,13,-1.636415,1
5,14,0.0070473708,1
5,15,0.98479362,1
6,13,-1.855898,1
6,14,0.26489254,1
6,15,1.200302,1
7,13,-0.13380376,1
7,14,-1.8897792,1
7,15,0.64484454,1
8,13,1.5253658,1
8,14,-0.33626817,1
8,15,1.2822495,1
9,13,0.63452305,1
9,14,1.2932012,1
9,15,-1.6036126,1
10,13,-0.20988631,1
10,14,0.99574336,1
10,15,-0.52241198,1
11,13,0.19032268,1
11,14,0.53385222,1
11,15,-0.64868208,1
12,13,1.2598899,1
12,14,1.4852572,1
12,15,-0.22594567,1
