nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.5216248,1
0,14,-0.71232855,1
0,15,1.1477861,1
1,13,-0.11540792,1
1,14,-1.3969821,1
1,15,0.85741912,1
2,13,0.35025055,1
2,14,-1.7038906,1
2,15,1.490971,1
3,13,-0.77894771,1
3,14,-0.80552597,1
3,15,-1.9012123,1
4,13,-0.44611182,1
4,14,-1.221249,1
4,15,-0.82049581,1
5,13,-1.4385658,1
5,14,-0.75925632,1
5,15,0.98440558,1
6,13,-1.1260388,1
6,14,-1.0763244,1
6,15,1.5051556,1
7,13,-1.5299621,1
7,14,0.10033897,1
7,15,-1.6631731,1
8,13,0.30226889,1
8,14,-0.75308448,1
8,15,0.1603371,1
9,13,1.9564159,1
9,14,-1.4331763,1
9,15,-0.83287176,1
10,13,0.94211263,1
10,14,0.1313961,1
10,15,1.3102639,1
11,13,0.33081655,1
11,14,-1.6658328,1
11,15,-0.34934367,1
12,13,1.3208609,1
12,14,1.7950346,1
12,15,-1.4801543,1
