nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,1.6118317,1
0,14,1.459902,1
0,15,1.2560339,1
1,13,-1.1083955,1
1,14,0.59641681,1
1,15,1.6127662,1
2,13,-0.032392403,1
2,14,-0.620539,1
2,15,-0.66739338,1
3,13,0.18372977,1
3,14,-1.5644006,1
3,15,-1.1252111,1
4,13,-1.4949394,1
4,14,0.33916971,1
4,15,0.070611,1
5,13,0.18287585,1
5,14,1.779173,1
5,15,-0.87795445,1
6,13,-1.5229888,1
6,14,0.47415786,1
6,15,-0.70499972,1
7,13,0.38207096,1
7,14,1.8509918,1
7,15,-0.27339301,1
8,13,0.49444362,1
8,14,-1.536353,1
8,15,0.099772767,1
9,13,-1.2651597,1
9,14,-0.081910196,1
9,15,0.25177748,1
10,13,1.536598,1
10,14,-1.771871,1
10,15,-0.45303188,1
11,13,1.0162379,1
11,14,0.5013837,1
11,15,0.79587855,1
12,13,-1.0072428,1
12,14,-1.6078904,1
12,15,0.0084030534,1
