nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.41192205,1
0,14,-1.7617082,1
0,15,0.21922323,1
1,13,-1.4822732,1
1,14,-1.5903076,1
1,15,-0.056833281,1
2,13,-1.2613684,1
2,14,-1.3234898,1
2,15,-0.31780906,1
3,13,1.1558555,1
3,14,1.0384394,1
3,15,-0.89683157,1
4,13,1.792036,1
4,14,0.00056906006,1
4,15,-1.0345549,1
5,13,-0.66128043,1
5,14,-0.39540915,1
5,15,1.621803,1
6,13,0.93489436,1
6,14,-0.24218054,1
6,15,1.1204211,1
7,13,1.6302777,1
7,14,0.73936192,1
7,15,1.5076445,1
8,13,-0.36786655,1
8,14,0.13822025,1
8,15,-0.43997707,1
9,13,-0.39780308,1
9,14,1.3863828,1
9,15,-1.0335001,1
10,13,-1.5815169,1
10,14,0.17850687,1
10,15,1.054404,1
11,13,0.099885981,1
11,14,-1.3486021,1
11,15,1.7079701,1
12,13,0.41832194,1
12,14,1.3250373,1
12,15,-1.252695,1
