nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,1.3177817,1
0,14,1.8901116,1
0,15,-0.61318102,1
1,13,-0.13757797,1
1,14,-1.9303842,1
1,15,0.86128657,1
2,13,0.87318439,1
2,14,0.96544885,1
2,15,-1.7309738,1
3,13,1.8596369,1
3,14,0.53231194,1
3,15,-1.4857941,1
4,13,1.4697593,1
4,14,1.1835569,1
4,15,-1.1489448,1
5,13,-0.63117822,1
5,14,1.5142109,1
5,15,0.71440704,1
6,13,-1.6118768,1
6,14,1.9233825,1
6,15,1.4343554,1
7,13,0.67206036,1
7,14,-1.0873485,1
7,15,1.8133964,1
8,13,-0.99392693,1
8,14,1.715612,1
8,15,1.3176062,1
9,13,-0.38425775,1
9,14,-0.4078426,1
9,15,-1.058429,1
10,13,0.72416258,1
10,14,-0.83313311,1
10,15,-0.073053587,1
11,13,0.35613982,1
11,14,-0.69924871,1
11,15,1.3834863,1
12,13,-0.66705966,1
12,14,-0.87048964,1
12,15,1.9672059,1
