nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-0.25041265,1
0,14,-1.9483573,1
0,15,0.87863916,1
1,13,1.0558123,1
1,14,-0.6297308,1
1,15,0.50846484,1
2,13,1.7271644,1
2,14,0.91586532,1
2,15,-0.93040361,1
3,13,-0.33715119,1
3,14,1.0206386,1
3,15,0.62002114,1
4,13,-1.8810424,1
4,14,0.48798703,1
4,15,-1.5031821,1
5,13,0.78970413,1
5,14,0.81299712,1
5,15,1.1219915,1
6,13,1.3255089,1
6,14,0.52443372,1
6,15,-1.3742185,1
7,13,-1.294998,1
7,14,1.0631273,1
7,15,0.82083787,1
8,13,-0.16307783,1
8,14,-1.640363,1
8,15,0.63876405,1
9,13,-1.6972034,1
9,14,-1.5337156,1
9,15,1.0262574,1
10,13,1.2174207,1
10,14,-0.93945761,1
10,15,-1.2742466,1
11,13,-0.75874882,1
11,14,-1.5090577,1
11,15,-0.68115774,1
12,13,1.3540471,1
12,14,-0.57167294,1
12,15,1.2188993,1
