nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.7079419,1
0,14,-1.5653066,1
0,15,0.6314186,1
1,13,0.05634562,1
1,14,-1.489584,1
1,15,-1.3949574,1
2,13,-1.9656113,1
2,14,1.6456701,1
2,15,1.4737725,1
3,13,-1.701414,1
3,14,1.8975664,1
3,15,-1.3914255,1
4,13,0.63999716,1
4,14,0.46833744,1
4,15,1.6037056,1
5,13,1.3583692,1
5,14,0.37829397,1
5,15,0.54028175,1
6,13,1.8775885,1
6,14,-1.2376823,1
6,15,-1.10767,1
7,13,-0.28976214,1
7,14,-1.8033365,1
7,15,1.2514305,1
8,13,0.9102095,1
8,14,1.8677985,1
8,15,1.5491509,1
9,13,-0.83281256,1
9,14,1.1782647,1
9,15,1.8562761,1
10,13,0.13695498,1
10,14,-1.0371029,1
10,15,1.8133342,1
11,13,1.6806833,1
11,14,0.34493777,1
11,15,0.72890404,1
12,13,1.8924047,1
12,14,-1.088588,1
12,15,0.40540175,1
