nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.073068,1
0,14,0.21709814,1
0,15,0.028310874,1
1,13,1.8564142,1
1,14,-1.4886694,1
1,15,-0.22441471,1
2,13,0.50821537,1
2,14,1.0760532,1
2,15,-0.083999155,1
3,13,-1.0796759,1
3,14,1.1007099,1
3,15,1.1097665,1
4,13,-1.7730678,1
4,14,-0.52902827,1
4,15,1.8898131,1
5,13,-0.28428222,1
5,14,0.58198422,1
5,15,0.23451472,1
6,13,-0.54069895,1
6,14,-0.98821053,1
6,15,-0.20836983,1
7,13,-0.53970274,1
7,14,0.20223273,1
7,15,0.38434303,1
8,13,-1.9642935,1
8,14,0.040298741,1
8,15,0.21000261,1
9,13,1.301303,1
9,14,0.40684808,1
9,15,0.9765571,1
10,13,1.1309175,1
10,14,1.2295359,1
10,15,-1.0063887,1
11,13,-0.17885787,1
11,14,-1.030413,1
11,15,0.37296977,1
12,13,0.75664515,1
12,14,-0.57465977,1
12,15,-1.4938249,1
