nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.76820265,1
0,14,0.30600037,1
0,15,-1.2771051,1
1,13,-1.2618837,1
1,14,0.26816214,1
1,15,0.32723722,1
2,13,-0.43250113,1
2,14,1.6477247,1
2,15,-0.58079599,1
3,13,0.46835317,1
3,14,1.7615418,1
3,15,0.040796814,1
4,13,-0.75907578,1
4,14,-0.0010828715,1
4,15,-0.37632384,1
5,13,-0.074998791,1
5,14,1.8536046,1
5,15,-1.2138446,1
6,13,-1.6864262,1
6,14,-1.7690159,1
6,15,1.3636973,1
7,13,-0.25994591,1
7,14,1.7693654,1
7,15,0.31061489,1
8,13,1.1245622,1
8,14,-0.33601661,1
8,15,1.9958445,1
9,13,-0.92408679,1
9,14,-1.548862,1
9,15,1.3997665,1
10,13,-0.68629865,1
10,14,-1.8260703,1
10,15,0.38201995,1
11,13,-0.18124236,1
11,14,-1.2805984,1
11,15,-1.0021062,1
12,13,0.7953686,1
12,14,-0.2180728,1
12,15,1.4197571,1
