nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.68095717,1
0,14,-0.35313386,1
0,15,-0.26063649,1
1,13,1.7810014,1
1,14,-1.1891486,1
1,15,0.48477853,1
2,13,1.2674605,1
2,14,1.3774465,1
2,15,-1.7231361,1
3,13,-0.028461109,1
3,14,-0.048510172,1
3,15,-1.5343205,1
4,13,1.4246058,1
4,14,-1.0094897,1
4,15,1.5710949,1
5,13,0.42439993,1
5,14,-1.5083724,1
5,15,1.7125009,1
6,13,0.047166247,1
6,14,0.50846659,1
6,15,0.59205771,1
7,13,-1.1763975,1
7,14,-0.30650577,1
7,15,0.67043976,1
8,13,1.2165285,1
8,14,-0.90964142,1
8,15,0.21046064,1
9,13,-0.073685493,1
9,14,1.3195629,1
9,15,1.1770312,1
10,13,1.3809208,1
10,14,-0.35905396,1
10,15,1.5997349,1
11,13,-0.89722516,1
11,14,1.31088,1
11,15,0.18438235,1
12,13,-0.44343886,1
12,14,-0.60921699,1
12,15,1.9953937,1
