nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.4013733,1
0,14,0.028385618,1
0,15,0.26729703,1
1,13,-1.8422724,1
1,14,1.476687,1
1,15,-1.2279932,1
2,13,0.030404223,1
2,14,-0.63340901,1
2,15,-0.25333138,1
3,13,0.53256863,1
3,14,-1.772643,1
3,15,-1.7075812,1
4,13,-1.438306,1
4,14,-0.98843891,1
4,15,0.27150102,1
5,13,-0.41838029,1
5,14,1.8613258,1
5,15,-1.5348549,1
6,13,1.6438205,1
6,14,1.5859431,1
6,15,-0.38446604,1
7,13,-0.51517552,1
7,14,-0.34225794,1
7,15,-1.6201176,1
8,13,1.1087096,1
8,14,1.1688513,1
8,15,0.04580657,1
9,13,-1.7184,1
9,14,-1.4882947,1
9,15,-1.904817,1
10,13,-1.4489991,1
10,14,-1.8534692,1
10,15,-0.30125913,1
11,13,0.92729339,1
11,14,0.13004559,1
11,15,-0.073068848,1
12,13,-1.4234942,1
12,14,0.022268948,1
12,15,-1.4833056,1
