nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.19005151,1
0,14,0.37739669,1
0,15,-1.5052144,1
1,13,-1.5996137,1
1,14,-1.7468779,1
1,15,1.7768567,1
2,13,-1.6977199,1
2,14,-1.5934908,1
2,15,1.3786811,1
3,13,1.3085775,1
3,14,-1.3267426,1
3,15,-0.28487117,1
4,13,-1.3497184,1
4,14,0.64866409,1
4,15,-0.89563807,1
5,13,0.32201882,1
5,14,-1.019635,1
5,15,1.6779326,1
6,13,0.89303935,1
6,14,-0.45967571,1
6,15,-0.55181462,1
7,13,0.84038098,1
7,14,-1.6879097,1
7,15,0.5219844,1
8,13,0.52320397,1
8,14,0.42213712,1
8,15,0.91719387,1
9,13,-0.048546246,1
9,14,-0.30884398,1
9,15,1.2539608,1
10,13,1.9344176,1
10,14,-1.8463965,1
10,15,1.2075046,1
11,13,-1.4746866,1
11,14,-1.1684246,1
11,15,-1.5306216,1
12,13,-0.96923664,1
12,14,-1.8837625,1
12,15,0.99074449,1
