nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.1038917,1
0,14,1.245743,1
0,15,1.7871225,1
1,13,1.0270118,1
1,14,1.9390314,1
1,15,-1.425549,1
2,13,0.42936206,1
2,14,-1.7824641,1
2,15,-1.321387,1
3,13,-1.1432941,1
3,14,0.21316238,1
3,15,-1.1908374,1
4,13,-1.5520724,1
4,14,-0.69926005,1
4,15,-0.37742302,1
5,13,0.51502337,1
5,14,-0.30395588,1
5,15,1.6011824,1
6,13,1.2848385,1
6,14,0.37294393,1
6,15,0.28460734,1
7,13,1.528195,1
7,14,1.8999113,1
7,15,1.368929,1
8,13,1.8119065,1
8,14,1.9412899,1
8,15,0.7329135,1
9,13,0.45227572,1
9,14,0.30966563,1
9,15,1.3565406,1
10,13,0.579655,1
10,14,-0.18328548,1
10,15,1.29997,1
11,13,1.5462499,1
11,14,1.0338533,1
11,15,-1.7447938,1
12,13,0.66102129,1
12,14,1.9618785,1
12,15,-0.45925331,1
