nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.0425017,1
0,14,0.96605623,1
0,15,-0.80375691,1
1,13,0.029938136,1
1,14,1.1672823,1
1,15,0.50523263,1
2,13,1.0987926,1
2,14,1.9611084,1
2,15,0.35772366,1
3,13,1.1965557,1
3,14,1.9103693,1
3,15,-1.407975,1
4,13,-1.954429,1
4,14,1.4632897,1
4,15,-0.45351764,1
5,13,1.3391131,1
5,14,0.36699718,1
5,15,1.4081199,1
6,13,0.4280173,1
6,14,-1.2744827,1
6,15,1.0517094,1
7,13,1.9364499,1
7,14,0.78141022,1
7,15,-0.85776714,1
8,13,0.72910491,1
8,14,1.1056282,1
8,15,0.18631172,1
9,13,-1.9898916,1
9,14,-0.10152421,1
9,15,-0.49620243,1
10,13,1.9857776,1
10,14,-0.82106085,1
10,15,-1.0097744,1
11,13,-1.0698844,1
11,14,-1.8463827,1
11,15,1.7791268,1
12,13,-1.3582304,1
12,14,-1.7501083,1
12,15,1.8911084,1
