nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-0.05074825,1
0,14,-0.025827952,1
0,15,-0.14364579,1
1,13,1.9419885,1
1,14,-0.63420696,1
1,15,0.91819282,1
2,13,-0.33142665,1
2,14,0.32360233,1
2,15,-0.9925919,1
3,13,1.0769925,1
3,14,-1.0141771,1
3,15,-1.7296881,1
4,13,0.46347451,1
4,14,0.081920846,1
4,15,1.5936879,1
5,13,1.6490605,1
5,14,-1.5455904,1
5,15,-1.6203975,1
6,13,-0.23322446,1
6,14,0.62218509,1
6,15,-1.9125817,1
7,13,0.34395891,1
7,14,1.7826189,1
7,15,-0.14466742,1
8,13,1.7497285,1
8,14,-0.45471485,1
8,15,-1.6011687,1
9,13,1.7408486,1
9,14,-0.24664022,1
9,15,1.8488601,1
10,13,1.587906,1
10,14,-0.41582037,1
10,15,0.79417566,1
11,13,0.2927303,1
11,14,0.31760285,1
11,15,-1.2529543,1
12,13,-0.24514284,1
12,14,-1.0641964,1
12,15,-1.0004352,1
