nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,1.9597745,1
0,14,-0.15511501,1
0,15,-0.6804751,1
1,13,-1.9941996,1
1,14,1.8169375,1
1,15,0.6333845,1
2,13,1.0182945,1
2,14,1.3026842,1
2,15,-1.647702,1
3,13,-1.1881467,1
3,14,0.78254504,1
3,15,0.99979286,1
4,13,-0.22349913,1
4,14,-1.1512866,1
4,15,-0.89711473,1
5,13,-1.7026275,1
5,14,-0.32631237,1
5,15,-1.4311083,1
6,13,-1.3523936,1
6,14,-0.34142653,1
6,15,1.8184332,1
7,13,-0.031372,1
7,14,1.1271958,1
7,15,1.3466941,1
8,13,0.65200559,1
8,14,-1.7270895,1
8,15,0.55492042,1
9,13,0.68065272,1
9,14,1.7740094,1
9,15,0.75076571,1
10,13,1.180173,1
10,14,0.19231691,1
10,15,-1.3384418,1
11,13,-1.9371162,1
11,14,1.1921843,1
11,15,-0.71939665,1
12,13,-1.3635679,1
12,14,0.76099394,1
12,15,1.6321184,1
