nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.78156999,1
0,14,1.7716568,1
0,15,-1.4099161,1
1,13,-0.44280482,1
1,14,0.58114206,1
1,15,1.0628885,1
2,13,1.7520247,1
2,14,-0.29410076,1
2,15,-0.59789288,1
3,13,1.0736211,1
3,14,-0.46667307,1
3,15,-0.77831555,1
4,13,-1.0177509,1
4,14,0.79469055,1
4,15,-0.23330682,1
5,13,-1.1707631,1
5,14,-1.8246859,1
5,15,-0.51251806,1
6,13,1.9583961,1
6,14,1.8124677,1
6,15,0.91476572,1
7,13,-0.47943065,1
7,14,1.3891876,1
7,15,0.89751501,1
8,13,0.49915779,1
8,14,-1.3009916,1
8,15,-1.7692229,1
9,13,-0.73682167,1
9,14,1.4422568,1
9,15,0.83218238,1
10,13,-1.104049,1
10,14,-1.2115118,1
10,15,-1.05808,1
11,13,-0.26060014,1
11,14,-0.43791299,1
11,15,0.54781112,1
12,13,1.4472977,1
12,14,1.5365099,1
12,15,1.6421299,1
