nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.27928591,1
0,14,-0.080788906,1
0,15,1.4645293,1
1,13,-1.852875,1
1,14,-1.1124002,1
1,15,-1.1734869,1
2,13,1.0436534,1
2,14,0.42950418,1
2,15,-1.5512378,1
3,13,1.3403356,1
3,14,-0.62064518,1
3,15,-0.98285677,1
4,13,0.28432329,1
4,14,-1.8596985,1
4,15,-0.86315778,1
5,13,-0.32587348,1
5,14,-1.407741,1
5,15,1.8780777,1
6,13,0.84912066,1
6,14,-0.19792874,1
6,15,-0.23576817,1
7,13,0.90475539,1
7,14,-0.69006955,1
7,15,0.24681425,1
8,13,-1.6031551,1
8,14,-0.81883493,1
8,15,1.584564,1
9,13,-1.6111095,1
9,14,1.9254428,1
9,15,0.34250383,1
10,13,1.4528053,1
10,14,-0.63763297,1
10,15,-1.2673544,1
11,13,0.24110941,1
11,14,-0.86355738,1
11,15,-0.44248078,1
12,13,-1.7119659,1
12,14,-0.95536783,1
12,15,1.5228501,1
