nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,1.7158242,1
0,14,-1.3803451,1
0,15,1.5003727,1
1,13,1.1765468,1
1,14,-0.30770313,1
1,15,-1.0732216,1
2,13,1.6882611,1
2,14,-1.9022708,1
2,15,1.582158,1
3,13,1.7114188,1
3,14,-0.52901853,1
3,15,0.22304221,1
4,13,-0.6935545,1
4,14,-0.93916972,1
4,15,-1.0179161,1
5,13,0.88770913,1
5,14,0.47707886,1
5,15,0.78349372,1
6,13,0.80940783,1
6,14,0.80446685,1
6,15,-1.8370936,1
7,13,1.8666934,1
7,14,1.4425155,1
7,15,1.4808036,1
8,13,0.95141883,1
8,14,-1.5070667,1
8,15,-0.06216003,1
9,13,-0.35673094,1
9,14,1.5486229,1
9,15,1.4088293,1
10,13,-1.1170481,1
10,14,1.9115781,1
10,15,-1.2021646,1
11,13,-1.6676976,1
11,14,-0.27805814,1
11,15,-1.3687642,1
12,13,-0.96617008,1
12,14,-0.29389948,1
12,15,-1.1108656,1
