nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.2894297,1
0,14,-0.82049139,1
0,15,1.7965975,1
1,13,1.0401498,1
1,14,-1.7330138,1
1,15,0.54981389,1
2,13,-1.7873439,1
2,14,1.3328185,1
2,15,1.1464933,1
3,13,0.10417547,1
3,14,-1.2437728,1
3,15,-0.56829856,1
4,13,-0.88154081,1
4,14,-0.66292896,1
4,15,1.1114513,1
5,13,-1.9969722,1
5,14,0.21279513,1
5,15,0.030566631,1
6,13,-0.078378419,1
6,14,-0.53002151,1
6,15,-1.9178105,1
7,13,1.2207103,1
7,14,-0.06723335,1
7,15,-1.0443834,1
8,13,1.3689301,1
8,14,1.6180695,1
8,15,-1.0653468,1
9,13,0.34028338,1
9,14,1.3379964,1
9,15,0.21731306,1
10,13,1.7661877,1
10,14,-1.8734386,1
10,15,-1.0014266,1
11,13,1.1591356,1
11,14,-1.1401204,1
11,15,1.5392115,1
12,13,-1.4437668,1
12,14,-1.8148042,1
12,15,1.8228717,1
