nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.025326669,1
0,14,-1.8350848,1
0,15,-1.289687,1
1,13,-0.86197623,1
1,14,1.8101925,1
1,15,0.12033408,1
2,13,-0.70614821,1
2,14,-1.5016462,1
2,15,0.6761008,1
3,13,1.4540466,1
3,14,1.7224899,1
3,15,-1.1201857,1
4,13,0.69862207,1
4,14,-1.8611594,1
4,15,-1.3406622,1
5,13,0.29123705,1
5,14,0.77306062,1
5,15,-0.68582807,1
6,13,0.37478704,1
6,14,1.5905867,1
6,15,-1.5315088,1
7,13,1.0960867,1
7,14,-1.0975362,1
7,15,0.81209375,1
8,13,0.76292615,1
8,14,-0.1023083,1
8,15,1.1180447,1
9,13,-0.70101687,1
9,14,-0.67102509,1
9,15,-1.8706933,1
10,13,-0.86858479,1
10,14,1.7092125,1
10,15,0.92665836,1
11,13,-0.27524295,1
11,14,0.84261375,1
11,15,-0.4276878,1
12,13,-0.28184572,1
12,14,0.077734867,1
12,15,0.91512681,1
