nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.43825532,1
0,14,0.77084952,1
0,15,-0.13958086,1
1,13,-0.54825629,1
1,14,0.24447235,1
1,15,-0.7869741,1
2,13,1.0735462,1
2,14,-1.3059516,1
2,15,-0.55092751,1
3,13,-1.1979244,1
3,14,-1.8362383,1
3,15,-0.30992614,1
4,13,0.26254547,1
4,14,-1.4857624,1
4,15,-1.1690394,1
5,13,-0.69410303,1
5,14,-1.7697778,1
5,15,-1.4501209,1
6,13,0.15877168,1
6,14,-0.91444619,1
6,15,0.20711597,1
7,13,-0.29701012,1
7,14,0.063116876,1
7,15,-0.74618982,1
8,13,1.2567761,1
8,14,-1.790861,1
8,15,-0.055245376,1
9,13,1.5102861,1
9,14,0.59031142,1
9,15,1.9676296,1
10,13,1.6656541,1
10,14,-1.0457484,1
10,15,-0.22268953,1
11,13,-1.5628437,1
11,14,0.25436342,1
11,15,1.1666606,1
12,13,0.26266403,1
12,14,0.31245438,1
12,15,-0.1760108,1
