nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.1179936,1
0,14,1.297778,1
0,15,-0.02851973,1
1,13,-0.47459532,1
1,14,-0.067459061,1
1,15,-1.1691515,1
2,13,-0.82622576,1
2,14,-1.8803751,1
2,15,-0.88947137,1
3,13,1.1920549,1
3,14,1.7828931,1
3,15,-1.522048,1
4,13,0.77845501,1
4,14,1.9337588,1
4,15,0.89424389,1
5,13,1.3994137,1
5,14,-1.4404989,1
5,15,-1.083554,1
6,13,1.6469054,1
6,14,-1.5253859,1
6,15,0.99229388,1
7,13,1.8625876,1
7,14,0.058020929,1
7,15,-0.98190653,1
8,13,0.8484972,1
8,14,0.22851001,1
8,15,-0.48628436,1
9,13,1.3346778,1
9,14,-0.80508341,1
9,15,0.5587621,1
10,13,0.39499701,1
10,14,0.29621488,1
10,15,-1.0822933,1
11,13,-0.10167544,1
11,14,1.450311,1
11,15,-0.76363098,1
12,13,1.2869698,1
12,14,-1.8181709,1
12,15,-0.62649854,1
