nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.1098071,1
0,14,1.5488934,1
0,15,0.80852326,1
1,13,0.85474745,1
1,14,1.6813735,1
1,15,0.45507942,1
2,13,-1.1755565,1
2,14,-1.5467542,1
2,15,0.23388917,1
3,13,-1.4392879,1
3,14,1.1964566,1
3,15,0.83958061,1
4,13,-0.14622416,1
4,14,-1.6632934,1
4,15,-1.6930332,1
5,13,-0.52408397,1
5,14,-0.11222524,1
5,15,-0.9894287,1
6,13,-1.704655,1
6,14,0.94300883,1
6,15,0.3674547,1
7,13,0.76552507,1
7,14,-1.0344665,1
7,15,1.7619543,1
8,13,-0.59577249,1
8,14,-1.1631916,1
8,15,-1.0126884,1
9,13,1.6169625,1
9,14,-0.099625356,1
9,15,1.744351,1
10,13,-0.26420523,1
10,14,-0.58252103,1
10,15,1.6594832,1
11,13,-1.462626,1
11,14,1.5664443,1
11,15,-1.4110957,1
12,13,-0.57155076,1
12,14,1.1123587,1
12,15,-0.58031888,1
