nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-0.012985059,1
0,14,-0.74287298,1
0,15,-0.55896375,1
1,13,-1.6206956,1
1,14,-1.4757416,1
1,15,-1.205931,1
2,13,1.5200753,1
2,14,0.88851299,1
2,15,-0.91474608,1
3,13,0.64332913,1
3,14,-1.7265624,1
3,15,-1.494766,1
4,13,1.3191751,1
4,14,0.67317699,1
4,15,1.4020469,1
5,13,-1.4569094,1
5,14,-0.77719069,1
5,15,-0.52876092,1
6,13,0.19608495,1
6,14,-1.4740535,1
6,15,-0.55749808,1
7,13,-0.4586923,1
7,14,0.29115722,1
7,15,1.7026769,1
8,13,0.67602085,1
8,14,1.1149672,1
8,15,-0.0078732286,1
9,13,-1.4287329,1
9,14,-0.067485793,1
9,15,-0.79129801,1
10,13,0.33971639,1
10,14,0.74737369,1
10,15,-1.1025936,1
11,13,0.17662921,1
11,14,1.2619315,1
11,15,0.033919057,1
12,13,-1.1853038,1
12,14,-1.274475,1
12,15,-1.9269269,1
