nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-0.69837386,1
0,14,1.1671417,1
0,15,1.545857,1
1,13,0.26084797,1
1,14,-1.5214961,1
1,15,0.4225684,1
2,13,0.63943217,1
2,14,-1.9181589,1
2,15,1.5784139,1
3,13,-0.69122389,1
3,14,-0.67862202,1
3,15,1.5782668,1
4,13,1.0176841,1
4,14,-1.3361141,1
4,15,1.4395534,1
5,13,-1.9880161,1
5,14,0.42299782,1
5,15,-0.52464929,1
6,13,1.6692297,1
6,14,-1.838971,1
6,15,1.5274692,1
7,13,0.6972706,1
7,14,-1.7508934,1
7,15,-1.4470922,1
8,13,1.1763575,1
8,14,0.20228832,1
8,15,1.5752045,1
9,13,-0.45092941,1
9,14,1.1006415,1
9,15,1.0780081,1
10,13,1.1360791,1
10,14,-0.30857304,1
10,15,0.49338866,1
11,13,-0.24182547,1
11,14,-0.63841869,1
11,15,1.4049984,1
12,13,0.42805473,1
12,14,-0.77759451,1
12,15,-1.7758001,1
