nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.9836288,1
0,14,1.2795472,1
0,15,0.098143757,1
1,13,-0.81717124,1
1,14,-1.5145989,1
1,15,0.40423944,1
2,13,1.0962156,1
2,14,-1.9839509,1
2,15,-1.8394318,1
3,13,-1.7955984,1
3,14,1.0373783,1
3,15,-0.642788,1
4,13,-0.74721952,1
4,14,-1.1869918,1
4,15,-1.1581714,1
5,13,-1.2827818,1
5,14,-0.64613119,1
5,15,0.96801082,1
6,13,1.8871591,1
6,14,1.3137695,1
6,15,-0.47764925,1
7,13,-0.90750989,1
7,14,0.94197797,1
7,15,-1.5649855,1
8,13,1.5254835,1
8,14,-1.9544441,1
8,15,1.7882237,1
9,13,1.322177,1
9,14,0.3016449,1
9,15,1.931779,1
10,13,0.74463908,1
10,14,1.7459577,1
10,15,-1.1805512,1
11,13,-0.10753004,1
11,14,-0.39513674,1
11,15,1.5425303,1
12,13,-1.5153603,1
12,14,-0.28806239,1
12,15,0.78567689,1
