nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.0371945,1
0,14,0.055710476,1
0,15,-1.949576,1
1,13,1.0436746,1
1,14,1.5706121,1
1,15,-0.41470169,1
2,13,-1.1225259,1
2,14,0.90299206,1
2,15,1.4432726,1
3,13,-0.036555927,1
3,14,1.2127761,1
3,15,-1.9491159,1
4,13,-1.8962102,1
4,14,1.7252009,1
4,15,0.57879731,1
5,13,-0.20262643,1
5,14,-1.3922823,1
5,15,1.136306,1
6,13,-1.0231376,1
6,14,-1.839197,1
6,15,-1.4603299,1
7,13,-0.035856422,1
7,14,-0.50278197,1
7,15,-0.96219865,1
8,13,-1.7572363,1
8,14,1.148305,1
8,15,-0.80817338,1
9,13,-0.40827439,1
9,14,0.51087546,1
9,15,1.2961189,1
10,13,1.3348367,1
10,14,-1.1556421,1
10,15,1.7876861,1
11,13,-1.2340331,1
11,14,-0.9445602,1
11,15,0.33031028,1
12,13,0.99328058,1
12,14,1.420364,1
12,15,-1.7191349,1
