nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.6622902,1
0,14,0.69396699,1
0,15,-1.4553079,1
1,13,-1.3845862,1
1,14,0.63029949,1
1,15,-1.9577788,1
2,13,-0.24594848,1
2,14,-1.3460423,1
2,15,1.9202029,1
3,13,-0.099813349,1
3,14,0.16676495,1
3,15,-0.42234596,1
4,13,1.9439786,1
4,14,-1.1394803,1
4,15,-1.3260368,1
5,13,0.5022649,1
5,14,1.2949693,1
5,15,-0.49874729,1
6,13,0.90752049,1
6,14,1.0558566,1
6,15,0.14259966,1
7,13,-1.4229446,1
7,14,1.8733431,1
7,15,0.37947346,1
8,13,-1.9622029,1
8,14,1.9138201,1
8,15,-0.83220012,1
9,13,-1.9035221,1
9,14,-0.73997539,1
9,15,1.9992941,1
10,13,-0.37722097,1
10,14,1.4923993,1
10,15,-1.8147107,1
11,13,-1.2122221,1
11,14,1.2433248,1
11,15,-0.0059131189,1
12,13,0.59835906,1
12,14,1.2165055,1
12,15,1.8688432,1
