nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-0.52337738,1
0,14,1.5056311,1
0,15,0.053640467,1
1,13,1.9151029,1
1,14,-0.16886097,1
1,15,0.98747945,1
2,13,1.9586533,1
2,14,1.0864991,1
2,15,1.4458664,1
3,13,-1.5156302,1
3,14,0.17486938,1
3,15,-1.6782148,1
4,13,0.58794956,1
4,14,-0.68915826,1
4,15,1.6539781,1
5,13,0.35091659,1
5,14,-1.0245956,1
5,15,0.8073541,1
6,13,1.30477,1
6,14,0.61900553,1
6,15,1.0052105,1
7,13,0.75258891,1
7,14,1.979259,1
7,15,0.19850648,1
8,13,-1.4122155,1
8,14,-0.96734237,1
8,15,1.2192903,1
9,13,-1.6681412,1
9,14,-0.76976739,1
9,15,-1.0950566,1
10,13,-0.43728418,1
10,14,1.5728387,1
10,15,-0.023920528,1
11,13,1.7302256,1
11,14,0.7244139,1
11,15,0.55938845,1
12,13,-1.417149,1
12,14,-0.26379296,1
12,15,-1.3614563,1
