nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,1.4941898,1
0,14,1.1982429,1
0,15,-1.1736028,1
1,13,-0.93185675,1
1,14,0.082346333,1
1,15,-0.016638932,1
2,13,-1.6648599,1
2,14,-0.8433895,1
2,15,0.5290244,1
3,13,-1.8833509,1
3,14,1.7174639,1
3,15,1.6849389,1
4,13,0.017993607,1
4,14,0.8835177,1
4,15,0.85242552,1
5,13,-1.6561589,1
5,14,-0.47841813,1
5,15,0.28719822,1
6,13,-1.7723019,1
6,14,-1.1009164,1
6,15,-1.6310921,1
7,13,-0.56541535,1
7,14,1.4980201,1
7,15,1.8355791,1
8,13,1.7139315,1
8,14,1.7416857,1
8,15,-1.4306059,1
9,13,-1.4844345,1
9,14,-1.32251,1
9,15,1.7829697,1
10,13,-0.35079649,1
10,14,1.55968,1
10,15,-1.3684952,1
11,13,1.7168138,1
11,14,-0.78270005,1
11,15,1.7051588,1
12,13,-0.99582188,1
12,14,-1.2237488,1
12,15,-1.9101853,1
