nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,1.0205673,1
0,14,1.5299495,1
0,15,-1.6775587,1
1,13,-0.24519045,1
1,14,1.6172508,1
1,15,-0.35494245,1
2,13,-0.31630413,1
2,14,1.0762836,1
2,15,-0.17029997,1
3,13,1.10488,1
3,14,0.34969935,1
3,15,0.49068404,1
4,13,-0.90684591,1
4,14,-0.58001457,1
4,15,1.8072013,1
5,13,-0.49366404,1
5,14,0.52660514,1
5,15,-0.57858561,1
6,13,-0.49798047,1
6,14,0.74770081,1
6,15,0.65721209,1
7,13,-1.6140661,1
7,14,1.123318,1
7,15,-0.04041279,1
8,13,0.85151356,1
8,14,0.90556841,1
8,15,-0.48245602,1
9,13,1.0659926,1
9,14,-1.3666453,1
9,15,0.29583759,1
10,13,1.2383481,1
10,14,1.3278486,1
10,15,-0.84688259,1
11,13,-0.50795059,1
11,14,-0.104572,1
11,15,-1.2471164,1
12,13,0.62994795,1
12,14,1.1686432,1
12,15,-1.4925618,1
