nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.4930715,1
0,14,-1.9946927,1
0,15,1.7235394,1
1,13,1.8357055,1
1,14,0.92551164,1
1,15,0.44994593,1
2,13,-1.5789146,1
2,14,-0.027297912,1
2,15,0.65023473,1
3,13,0.0091493034,1
3,14,1.5459815,1
3,15,0.2334019,1
4,13,1.956641,1
4,14,1.9958372,1
4,15,0.22807223,1
5,13,1.4460022,1
5,14,-0.99585189,1
5,15,-0.031773211,1
6,13,-0.50760726,1
6,14,1.9521878,1
6,15,-0.86064799,1
7,13,-1.6579879,1
7,14,-0.81961386,1
7,15,1.5440133,1
8,13,1.3570681,1
8,14,-1.0461401,1
8,15,-1.0544666,1
9,13,1.5926897,1
9,14,-0.20493186,1
9,15,-1.1466907,1
10,13,-1.7060173,1
10,14,-0.26702408,1
10,15,-0.32798897,1
11,13,-1.5692264,1
11,14,-1.2969527,1
11,15,-1.3102957,1
12,13,-1.946779,1
12,14,-0.73346094,1
12,15,1.4250443,1
