nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-0.79668387,1
0,14,1.4610329,1
0,15,1.9672566,1
1,13,-1.2194761,1
1,14,-0.45070622,1
1,15,0.95905884,1
2,13,-0.20674893,1
2,14,-1.3788203,1
2,15,0.98732581,1
3,13,0.14425626,1
3,14,1.5470062,1
3,15,1.7501295,1
4,13,1.608363,1
4,14,-0.11184963,1
4,15,1.419546,1
5,13,0.25669856,1
5,14,-1.297319,1
5,15,1.7039749,1
6,13,0.28640292,1
6,14,1.8576669,1
6,15,0.83915828,1
7,13,-1.7128483,1
7,14,-0.058601782,1
7,15,1.4471703,1
8,13,-1.9918757,1
8,14,-0.073021986,1
8,15,0.45772984,1
9,13,-1.0131702,1
9,14,0.3156357,1
9,15,-0.63987418,1
10,13,-1.6736825,1
10,14,1.3391038,1
10,15,-0.69094642,1
11,13,-1.0472023,1
11,14,-0.80178491,1
11,15,-1.3966315,1
12,13,-1.8266721,1
12,14,-0.18837029,1
12,15,0.87549805,1
