nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.0012353638,1
0,14,-0.36211383,1
0,15,1.9281429,1
1,13,-0.12962968,1
1,14,-1.2172314,1
1,15,-0.67307522,1
2,13,0.27558197,1
2,14,1.230307,1
2,15,-0.091263052,1
3,13,0.38998723,1
3,14,-0.42716653,1
3,15,-1.1476472,1
4,13,-0.83801934,1
4,14,-0.23348157,1
4,15,-1.8174096,1
5,13,0.24607975,1
5,14,-1.4776943,1
5,15,0.66347144,1
6,13,-0.47316983,1
6,14,0.37484171,1
6,15,-1.5536065,1
7,13,1.6721822,1
7,14,-1.2620645,1
7,15,0.74612873,1
8,13,-0.85041921,1
8,14,0.16704709,1
8,15,1.7767558,1
9,13,1.4171289,1
9,14,0.52300366,1
9,15,-1.9229081,1
10,13,-1.7628056,1
10,14,0.87168099,1
10,15,1.5853204,1
11,13,-0.017004724,1
11,14,1.8740543,1
11,15,1.7062767,1
12,13,1.056227,1
12,14,-1.8087143,1
12,15,-1.2355917,1
