nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-0.94291116,1
0,14,-1.6874026,1
0,15,-1.9045153,1
1,13,0.89392413,1
1,14,-1.3696947,1
1,15,1.7352623,1
2,13,1.4187686,1
2,14,-0.72416245,1
2,15,-1.3126536,1
3,13,0.25758121,1
3,14,0.12354393,1
3,15,1.2736934,1
4,13,0.15381003,1
4,14,0.15422351,1
4,15,-1.0418182,1
5,13,-1.1528761,1
5,14,1.488461,1
5,15,-0.48134748,1
6,13,1.3398587,1
6,14,-0.49688643,1
6,15,-1.9843599,1
7,13,0.32433471,1
7,14,-1.6176112,1
7,15,-1.2391549,1
8,13,-1.1737371,1
8,14,-1.5136526,1
8,15,0.55370356,1
9,13,-0.29553553,1
9,14,1.6421157,1
9,15,-0.39408419,1
10,13,0.89961916,1
10,14,1.2854355,1
10,15,-1.7783529,1
11,13,-0.97446576,1
11,14,-1.3788254,1
11,15,0.61920051,1
12,13,-0.97816869,1
12,14,1.7053442,1
12,15,1.2426113,1
