nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.1593192,1
0,14,-0.42808593,1
0,15,0.16590951,1
1,13,0.021389354,1
1,14,-1.9318701,1
1,15,-1.8583565,1
2,13,1.0006024,1
2,14,-1.2059183,1
2,15,-1.828269,1
3,13,-0.55273535,1
3,14,0.014105586,1
3,15,-1.8862475,1
4,13,-0.093610514,1
4,14,0.88297488,1
4,15,-0.14826512,1
5,13,-0.83984495,1
5,14,0.94762081,1
5,15,0.83717219,1
6,13,1.4935113,1
6,14,0.86735215,1
6,15,1.6598547,1
7,13,1.6400025,1
7,14,0.1031587,1
7,15,0.22549456,1
8,13,-1.076535,1
8,14,-0.25135577,1
8,15,0.35664596,1
9,13,-1.9031189,1
9,14,-1.3086595,1
9,15,0.40380093,1
10,13,-0.44667438,1
10,14,0.31836655,1
10,15,-0.6191857,1
11,13,1.0629623,1
11,14,0.97574598,1
11,15,-0.49562383,1
12,13,-0.76573395,1
12,14,0.13154305,1
12,15,0.32419883,1
