nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.58292103,1
0,14,1.1818701,1
0,15,-0.27218916,1
1,13,-1.4333788,1
1,14,0.67326313,1
1,15,0.12025092,1
2,13,1.3323437,1
2,14,0.10827078,1
2,15,-0.74569727,1
3,13,-0.37528057,1
3,14,0.15798248,1
3,15,-0.33936489,1
4,13,-1.2325838,1
4,14,1.0291639,1
4,15,0.30559867,1
5,13,-1.1428452,1
5,14,0.93624944,1
5,15,-1.4462649,1
6,13,0.75869059,1
6,14,1.8821069,1
6,15,1.3654527,1
7,13,1.668024,1
7,14,0.74576752,1
7,15,-0.59300661,1
8,13,0.73810827,1
8,14,0.10900056,1
8,15,0.28730092,1
9,13,1.8004505,1
9,14,-0.35400868,1
9,15,-0.52241891,1
10,13,-1.7589548,1
10,14,-0.45411219,1
10,15,-0.79928481,1
11,13,1.4611125,1
11,14,-0.19268257,1
11,15,-0.90198859,1
12,13,1.2830805,1
12,14,-1.8044509,1
12,15,0.50343973,1
