nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,1.903481,1
0,14,-1.6208651,1
0,15,1.4171722,1
1,13,1.1571834,1
1,14,-1.2272741,1
1,15,1.2632861,1
2,13,1.7993378,1
2,14,-1.7769316,1
2,15,0.22146459,1
3,13,0.94062361,1
3,14,-1.920006,1
3,15,0.82888985,1
4,13,-1.1183594,1
4,14,0.42281354,1
4,15,-1.5091304,1
5,13,0.94931792,1
5,14,-1.1335174,1
5,15,1.4683275,1
6,13,-0.038197276,1
6,14,-0.11888362,1
6,15,1.0989748,1
7,13,-0.69638486,1
7,14,-1.8064702,1
7,15,-1.4871873,1
8,13,0.86293941,1
8,14,0.66965865,1
8,15,-0.4238676,1
9,13,-0.053629776,1
9,14,0.95433247,1
9,15,0.52736335,1
10,13,1.8160727,1
10,14,-0.27523234,1
10,15,-0.55157445,1
11,13,0.70020686,1
11,14,1.0487072,1
11,15,-1.5435525,1
12,13,1.5877149,1
12,14,1.5198358,1
12,15,-1.411871,1
