nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-0.55891748,1
0,14,0.080511599,1
0,15,-1.7641986,1
1,13,-0.6164092,1
1,14,-1.2212721,1
1,15,-0.096994852,1
2,13,0.92406603,1
2,14,-0.91878491,1
2,15,1.571468,1
3,13,-0.94787617,1
3,14,1.8095722,1
3,15,-0.58373418,1
4,13,1.7704428,1
4,14,-1.2561041,1
4,15,-1.8079247,1
5,13,0.19444677,1
5,14,-1.5247762,1
5,15,-0.81864481,1
6,13,-1.76425,1
6,14,0.36452081,1
6,15,-1.1147265,1
7,13,0.32125133,1
7,14,-1.6374825,1
7,15,-0.84819159,1
8,13,-1.3541545,1
8,14,0.95800535,1
8,15,-0.028763968,1
9,13,-0.18960436,1
9,14,0.20210651,1
9,15,-0.42130515,1
10,13,1.2390096,1
10,14,-1.2720818,1
10,15,-1.8696104,1
11,13,-1.7225847,1
11,14,1.0805117,1
11,15,-0.50426561,1
12,13,1.2675212,1
12,14,0.53409338,1
12,15,-1.4625068,1
