nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.50696027,1
0,14,1.0144175,1
0,15,-1.6234071,1
1,13,1.341218,1
1,14,0.36017819,1
1,15,1.4395922,1
2,13,-1.1436709,1
2,14,-0.036807186,1
2,15,-1.0547456,1
3,13,0.19137744,1
3,14,1.819604,1
3,15,0.95973724,1
4,13,0.73229071,1
4,14,-1.3309139,1
4,15,0.93121659,1
5,13,0.93217228,1
5,14,1.4833886,1
5,15,0.92827882,1
6,13,-1.1519378,1
6,14,1.2961995,1
6,15,-0.35369953,1
7,13,-1.5410807,1
7,14,1.3486472,1
7,15,0.78063931,1
8,13,-1.4200312,1
8,14,-1.0533488,1
8,15,1.9572787,1
9,13,-0.43982355,1
9,14,1.5238862,1
9,15,1.272635,1
10,13,1.8734728,1
10,14,0.31802362,1
10,15,1.5997578,1
11,13,-0.18090144,1
11,14,-0.096969593,1
11,15,0.87131245,1
12,13,1.053524,1
12,14,1.7717108,1
12,15,-0.64269945,1
