nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.64027343,1
0,14,-1.7825905,1
0,15,-1.4147171,1
1,13,1.2201767,1
1,14,0.11429652,1
1,15,1.179401,1
2,13,1.4967006,1
2,14,-1.9859135,1
2,15,1.799379,1
3,13,-0.56708901,1
3,14,1.2485501,1
3,15,-0.21876446,1
4,13,-1.1352488,1
4,14,-0.64724966,1
4,15,-0.78386357,1
5,13,-0.79197482,1
5,14,-1.880314,1
5,15,-1.3811261,1
6,13,0.34157283,1
6,14,1.071239,1
6,15,0.28153754,1
7,13,1.3245541,1
7,14,0.25978411,1
7,15,1.5220741,1
8,13,-0.855151,1
8,14,-0.76124117,1
8,15,-0.83635031,1
9,13,1.5884531,1
9,14,0.93659806,1
9,15,-1.8235976,1
10,13,-0.28397581,1
10,14,-0.93379306,1
10,15,0.017130266,1
11,13,0.24848013,1
11,14,1.9701599,1
11,15,-0.76610206,1
12,13,0.94909013,1
12,14,-1.8605612,1
12,15,0.95107365,1
