nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,-1.1177253,1
0,14,0.94433814,1
0,15,-1.4768377,1
1,13,0.83267414,1
1,14,-0.08960248,1
1,15,-0.63187946,1
2,13,-1.4652366,1
2,14,0.57061363,1
2,15,-1.6578186,1
3,13,0.3369971,1
3,14,0.30138682,1
3,15,-1.0775306,1
4,13,1.0881027,1
4,14,-1.6740485,1
4,15,1.7583858,1
5,13,-0.17176223,1
5,14,-0.46895045,1
5,15,1.1803065,1
6,13,1.3591598,1
6,14,1.4933179,1
6,15,1.2993048,1
7,13,0.44960989,1
7,14,1.5100972,1
7,15,-1.6849748,1
8,13,1.5619697,1
8,14,0.752964,1
8,15,-0.30935162,1
9,13,-1.9190573,1
9,14,0.25845887,1
9,15,-0.26103122,1
10,13,-0.1390503,1
10,14,1.7956855,1
10,15,-0.43797741,1
11,13,1.4593062,1
11,14,1.5584935,1
11,15,-0.78233413,1
12,13,0.59334667,1
12,14,-0.44189877,1
12,15,-1.8848657,1
