nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,1.8312967,1
0,14,0.91481754,1
0,15,1.4877438,1
1,13,-0.047392635,1
1,14,-0.63540004,1
1,15,-0.60201582,1
2,13,1.2896507,1
2,14,-1.0910877,1
2,15,-0.086780814,1
3,13,-0.42180567,1
3,14,0.44518717,1
3,15,-1.2737957,1
4,13,0.68296335,1
4,14,1.5031339,1
4,15,-0.44738791,1
5,13,-1.9160492,1
5,14,-1.5357536,1
5,15,-1.4073095,1
6,13,0.42674165,1
6,14,-1.104075,1
6,15,-1.8962123,1
7,13,-0.52344424,1
7,14,-0.36843323,1
7,15,0.7981424,1
8,13,-1.0005736,1
8,14,-0.50882023,1
8,15,0.87457331,1
9,13,1.566467,1
9,14,-0.072704622,1
9,15,-1.0759326,1
10,13,1.9602194,1
10,14,-0.82477104,1
10,15,0.29287761,1
11,13,0.98508651,1
11,14,-1.2433776,1
11,15,1.6239063,1
12,13,-0.91176453,1
12,14,0.72141089,1
12,15,1.0468826,1
