nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
connections
from,to,weight,enabled
0,13,0.64221915,1
0,14,-1.0653431,1
0,15,-0.20368144,1
1,13,-1.052089,1
1,14,-0.20739671,1
1,15,1.9786113,1
2,13,1.8868658,1
2,14,1.4466481,1
2,15,-1.2844238,1
3,13,0.5943691,1
3,14,1.850392,1
3,15,-0.66658667,1
4,13,-0.77627976,1
4,14,-1.6051992,1
4,15,0.10725086,1
5,13,-0.16489875,1
5,14,0.71154763,1
5,15,1.1117617,1
6,13,0.65300499,1
6,14,-0.46961073,1
6,15,-1.5732504,1
7,13,1.8667296,1
7,14,-0.289812,1
7,15,-0.64167825,1
8,13,1.7774473,1
8,14,-0.74120897,1
8,15,1.4668184,1
9,13,-1.8604587,1
9,14,0.092593416,1
9,15,-1.4212623,1
10,13,0.99869528,1
10,14,0.93546636,1
10,15,0.094905653,1
11,13,0.21878501,1
11,14,-0.86947681,1
11,15,0.64467136,1
12,13,-0.17229577,1
12,14,0.41061129,1
12,15,-1.7216513,1
